id_jugador,nombre,id_seleccion,seleccion,altura,fecha_nacimiento,nacionalidad
1186,Qassim Bassim,45,Iraq,,22 de marzo de 1959,Iraq
5491,Qi An,18,China,1.92 m,21 de junio de 1981,China
3300,Quim,65,Portugal,1.84 m,13 de noviembre de 1975,Portugal
5029,Quincoces I,34,España,,17 de julio de 1905,España
1494,Quincy Owusu-Abeyie,38,Ghana,1.80 m,15 de abril de 1986,Ghana
5030,Quini,34,España,,23 de septiembre de 1949,España
8245,Quinton Fortune,72,Sudáfrica,1.82 m,21 de mayo de 1977,Sudáfrica
5031,Quique,34,España,,5 de febrero de 1965,España
5032,Quique Setien,34,España,,27 de septiembre de 1958,España
4399,Quiterio Olmedo,62,Paraguay,,21 de diciembre de 1907,Paraguay
4687,R. Telwe,43,Indonesia,,,Indonesia
6875,Rabah Madjer,5,Argelia,,15 de febrero de 1958,Argelia
2125,Rabie Yassin,28,Egipto,,7 de septiembre de 1960,Egipto
4445,Rabiu Afolabi,57,Nigeria,1.83 m,18 de abril de 1980,Nigeria
8306,Rachid Azzouzi,55,Marruecos,,10 de enero de 1971,Marruecos
8334,Rachid Daoudi,55,Marruecos,,21 de febrero de 1966,Marruecos
6865,Rachid Harkouk,5,Argelia,,19 de mayo de 1956,Argelia
8388,Rachid Neqrouz,55,Marruecos,,10 de abril de 1972,Marruecos
8394,Rachid Rokki,55,Marruecos,,8 de noviembre de 1974,Marruecos
2667,Radamel Falcao,19,Colombia,1.77 m,10 de febrero de 1986,Colombia
7205,Radhi Jaidi,78,Túnez,1.92 m,30 de agosto de 1975,Túnez
7246,Radhouane Salhi,78,Túnez,,18 de diciembre de 1967,Túnez
3680,Radivoje Ognjanovic,71,Serbia,,1 de julio de 1938,Serbia
3699,Radosav Petrovic,71,Serbia,1.93 m,8 de marzo de 1989,Serbia
1108,Radoslav Kovac,24,Croacia,1.88 m,27 de noviembre de 1979,Croacia
816,Radoslav Zabavnik,32,Eslovaquia,1.80 m,16 de septiembre de 1980,Eslovaquia
3023,Radoslav Zdravkov,12,Bulgaria,,30 de julio de 1956,Bulgaria
3085,Radoslaw Kaluzny,64,Polonia,1.91 m,2 de febrero de 1974,Polonia
3119,Radoslaw Majdan,64,Polonia,1.85 m,10 de mayo de 1972,Polonia
3157,Radoslaw Sobolewski,64,Polonia,1.82 m,13 de diciembre de 1976,Polonia
2954,Radostin Kishishev,12,Bulgaria,,30 de julio de 1974,Bulgaria
1917,Radu Niculescu,68,Rumania,,2 de marzo de 1975,Rumania
1918,Radu Nunweiller,68,Rumania,,16 de noviembre de 1944,Rumania
3301,Rafa,65,Portugal,1.70 m,17 de mayo de 1993,Portugal
5033,Rafa Paz,34,España,,2 de agosto de 1965,España
5154,Rafael Albrecht,6,Argentina,,23 de agosto de 1941,Argentina
4855,Rafael Alkorta,34,España,,16 de septiembre de 1968,España
7641,Rafael Amador,56,México,,16 de noviembre de 1957,México
7650,Rafael Avalos,56,México,,1 de enero de 1926,México
7728,Rafael Garcia,56,México,1.75 m,14 de agosto de 1974,México
685,Rafael Gonzalez,17,Chile,,24 de abril de 1950,Chile
4936,Rafael Gordillo,34,España,,24 de febrero de 1957,España
7745,Rafael Garza Gutierrez,56,México,,13 de diciembre de 1896,México
3258,Rafael Leão,65,Portugal,1.88 m,10 de junio de 1999,Portugal
7777,Rafael Marquez,56,México,1.85 m,13 de febrero de 1979,México
4722,Rafael Mendez,9,Bolivia,,1 de enero de 1904,Bolivia
2209,Rafael Salguero,63,Perú,,10 de agosto de 1951,Perú
6008,Rafael Souto,80,Uruguay,,24 de octubre de 1930,Uruguay
6503,Rafael Van Der Vaart,60,Paises Bajos,1.75 m,11 de febrero de 1983,Paises Bajos
3107,Rafał Kurzawa,64,Polonia,1.82 m,29 de enero de 1993,Polonia
6853,Rafik Djebbour,5,Argelia,1.85 m,8 de marzo de 1984,Argelia
6864,Rafik Halliche,5,Argelia,1.87 m,2 de septiembre de 1986,Argelia
6890,Rafik Saifi,5,Argelia,1.78 m,7 de febrero de 1975,Argelia
3399,Ragnar Gustavsson,73,Suecia,,28 de septiembre de 1907,Suecia
7143,Ragnar Sigurdsson,49,Islandia,1.87 m,19 de junio de 1986,Islandia
1007,Rahamim Talbi,50,Israel,,17 de mayo de 1943,Israel
1401,Raheem Sterling,44,Inglaterra,1.70 m,8 de diciembre de 1994,Inglaterra
4079,Rahman Ahmadi,48,Irán,1.84 m,30 de julio de 1980,Irán
4166,Rahman Rezaei,48,Irán,1.78 m,20 de febrero de 1975,Irán
1768,Rai,11,Brasil,,15 de mayo de 1965,Brasil
6044,Raimond Aumann,1,Alemania,,12 de octubre de 1963,Alemania
5713,Raimundo Orsi,51,Italia,,2 de diciembre de 1901,Italia
7849,Raimundo Rodriguez,56,México,,15 de abril de 1905,México
6063,Rainer Bonhof,1,Alemania,,29 de marzo de 1952,Alemania
6874,Rais M'Bolhi,5,Argelia,1.90 m,25 de abril de 1986,Argelia
3665,Rajko Mitic,71,Serbia,,19 de noviembre de 1922,Serbia
3815,Rajko Tavcar,33,Eslovenia,1.80 m,21 de julio de 1974,Eslovenia
3375,Ralf Edstrom,73,Suecia,,7 de octubre de 1952,Suecia
2890,Ralph Tracey,35,Estados Unidos,,23 de diciembre de 1904,Estados Unidos
2118,Ramadan Sobhi,28,Egipto,1.83 m,23 de enero de 1997,Egipto
397,Ramaz Shengelia,69,Rusia,,1 de enero de 1957,Rusia
7153,Rami Bedoui,78,Túnez,1.87 m,19 de enero de 1990,Túnez
3507,Rami Shaaban,73,Suecia,1.93 m,30 de junio de 1975,Suecia
4167,Ramin Rezaeian,48,Irán,1.84 m,21 de marzo de 1990,Irán
1769,Ramires,11,Brasil,1.79 m,24 de marzo de 1987,Brasil
4705,Ramiro Castillo,9,Bolivia,,27 de marzo de 1966,Bolivia
7803,Ramiro Navarro,56,México,,25 de mayo de 1943,México
5148,Ramon Abeledo,6,Argentina,,24 de septiembre de 1937,Argentina
5167,Ramon Astudillo,6,Argentina,,,Argentina
4460,Ramón Azeez,57,Nigeria,1.69 m,12 de diciembre de 1992,Nigeria
5240,Ramon Diaz,6,Argentina,,29 de agosto de 1959,Argentina
825,Ramon Fagoaga,29,El Salvador,,12 de enero de 1952,El Salvador
5280,Ramon Heredia,6,Argentina,,26 de febrero de 1951,Argentina
4377,Ramon Hicks,62,Paraguay,,30 de mayo de 1960,Paraguay
221,Ramon Maradiaga,41,Honduras,,30 de octubre de 1954,Honduras
4881,Ramon Maria Caldere,34,España,,16 de enero de 1959,España
4389,Ramon Mayeregger,62,Paraguay,,19 de febrero de 1934,Paraguay
5315,Ramon Medina Bello,6,Argentina,,29 de abril de 1966,Argentina
2185,Ramon Mifflin,63,Perú,,5 de abril de 1947,Perú
7792,Ramon Morales,56,México,1.68 m,10 de octubre de 1975,México
5328,Ramon Muttis,6,Argentina,,12 de marzo de 1899,Argentina
230,Ramon Nunez,41,Honduras,1.69 m,14 de noviembre de 1985,Honduras
2199,Ramon Quiroga,63,Perú,,23 de julio de 1950,Perú
7833,Ramon Ramirez,56,México,,5 de diciembre de 1969,México
3952,Randal Kolo Muani,36,Francia,1.87 m,5 de diciembre de 1998,Francia
1964,Randall Azofeifa,22,Costa Rica,1.82 m,30 de diciembre de 1984,Costa Rica
1972,Randall Brenes,22,Costa Rica,1.73 m,13 de agosto de 1983,Costa Rica
2492,Randy Ragan,15,Canadá,,7 de junio de 1959,Canadá
2493,Randy Samuel,15,Canadá,,23 de diciembre de 1963,Canadá
7695,Ranulfo Cortes,56,México,,,México
7158,Raouf Ben Aziza,78,Túnez,,23 de septiembre de 1953,Túnez
7175,Raouf Bouzaiene,78,Túnez,1.74 m,16 de agosto de 1970,Túnez
3899,Raoul Diagne,36,Francia,,10 de noviembre de 1910,Francia
6644,Raoul Lambert,13,Bélgica,,20 de octubre de 1944,Bélgica
3243,Raphaël Guerreiro,65,Portugal,1.70 m,22 de diciembre de 1993,Portugal
4063,Raphael Varane,36,Francia,1.91 m,25 de abril de 1993,Francia
8223,Raphael Wicky,74,Suiza,1.78 m,26 de abril de 1977,Suiza
1770,Raphinha,11,Brasil,1.76 m,14 de diciembre de 1996,Brasil
4543,Rasheed Yekini,57,Nigeria,,23 de octubre de 1963,Nigeria
1509,Rashid Sumaila,38,Ghana,1.82 m,18 de diciembre de 1992,Ghana
4236,Rasmus Kristensen,26,Dinamarca,1.87 m,11 de julio de 1997,Dinamarca
4136,Rasoul Khatibi,48,Irán,1.72 m,22 de septiembre de 1978,Irán
3556,Ratko Colic,71,Serbia,,17 de marzo de 1918,Serbia
3746,Ratko Svilar,71,Serbia,,6 de mayo de 1950,Serbia
5036,Raul,34,España,1.80 m,27 de junio de 1977,España
4852,Raul Albiol,34,España,1.87 m,4 de septiembre de 1985,España
7648,Raul Arellano,56,México,,28 de febrero de 1935,México
5183,Raul Belen,6,Argentina,,1 de julio de 1931,Argentina
7677,Raul Cardenas,56,México,,30 de octubre de 1928,México
7692,Raul Cordoba,56,México,,,México
2170,Raul Gorriti,63,Perú,,10 de octubre de 1956,Perú
36,Raul Guerron,27,Ecuador,1.84 m,12 de octubre de 1976,Ecuador
7745,Raul Gutierrez,56,México,,16 de octubre de 1966,México
7756,Raul Isiordia,56,México,,22 de diciembre de 1952,México
7760,Raúl Jiménez,56,México,1.88 m,5 de mayo de 1991,México
7764,Raul Lara,56,México,,28 de febrero de 1973,México
834,Raul Magana,29,El Salvador,,24 de febrero de 1940,El Salvador
3267,Raul Meireles,65,Portugal,1.79 m,17 de marzo de 1983,Portugal
721,Raul Ormeno,17,Chile,,21 de junio de 1958,Chile
5341,Raul Paez,6,Argentina,,26 de mayo de 1937,Argentina
2208,Raúl Ruidíaz,63,Perú,1.67 m,25 de julio de 1990,Perú
7867,Raul Sanchez,56,México,,26 de octubre de 1933,México
7870,Raul Servin,56,México,,29 de abril de 1963,México
1245,Ray Clemence,44,Inglaterra,,5 de agosto de 1948,Inglaterra
7457,Ray Houghton,46,Irlanda,,9 de enero de 1962,Irlanda
7356,Ray Richards,7,Australia,,18 de mayo de 1946,Australia
1426,Ray Wilkins,44,Inglaterra,,14 de septiembre de 1956,Inglaterra
7385,Ray Wilson,7,Australia,,17 de diciembre de 1934,Australia
6546,Raymond Ausloos,13,Bélgica,,3 de febrero de 1930,Bélgica
3839,Raymond Bellot,36,Francia,,6 de septiembre de 1929,Francia
6560,Raymond Braine,13,Bélgica,,28 de abril de 1907,Bélgica
3947,Raymond Kaelbel,36,Francia,,31 de enero de 1932,Francia
909,Raymond Kalla,14,Camerún,1.92 m,22 de abril de 1975,Camerún
3954,Raymond Kopa,36,Francia,,13 de octubre de 1931,Francia
6662,Raymond Mommens,13,Bélgica,,27 de diciembre de 1958,Bélgica
8166,Raymond Pasello,74,Suiza,,12 de enero de 1905,Suiza
5285,Raymundo Infante,6,Argentina,,,Argentina
1498,Razak Pimpong,38,Ghana,1.73 m,30 de diciembre de 1982,Ghana
4842,Redha Tukar,4,Arabia Saudita,1.79 m,29 de noviembre de 1975,Arabia Saudita
3716,Refik Sabanadzovic,71,Serbia,,2 de agosto de 1965,Serbia
7423,Reidar Kvammen,58,Noruega,,23 de julio de 1914,Noruega
1771,Reinaldo,11,Brasil,,11 de enero de 1957,Brasil
2516,Reinhard Lauck,2,Alemania Oriental,,16 de septiembre de 1946,Alemania Oriental
4582,Reinhold Hintermaier,8,Austria,,14 de febrero de 1956,Austria
6225,Reinhold Muenzenberg,1,Alemania,,25 de enero de 1909,Alemania
3365,Reino Borjesson,73,Suecia,,4 de febrero de 1929,Suecia
6460,Remko Pasveer,60,Paises Bajos,1.88 m,8 de noviembre de 1983,Paises Bajos
8095,Remo Freuler,74,Suiza,1.81 m,15 de abril de 1992,Suiza
3860,Rémy Cabella,36,Francia,1.72 m,8 de marzo de 1990,Francia
1772,Renato,11,Brasil,,5 de diciembre de 1944,Brasil
1772,Renato,11,Brasil,,21 de febrero de 1957,Brasil
1773,Renato Augusto,11,Brasil,1.86 m,8 de febrero de 1988,Brasil
8054,Renato Bizzozero,74,Suiza,,1 de enero de 1912,Suiza
1774,Renato Gaucho,11,Brasil,,9 de septiembre de 1962,Brasil
40,Renato Ibarra,27,Ecuador,1.75 m,20 de enero de 1991,Ecuador
5711,Renato Olmi,51,Italia,,12 de julio de 1914,Italia
4737,Renato Sainz,9,Bolivia,,14 de diciembre de 1899,Bolivia
8197,Renato Steffen,74,Suiza,1.70 m,3 de noviembre de 1991,Suiza
5418,Renato Tapia,6,Argentina,1.82 m,28 de julio de 1995,Argentina
5793,Renato Zaccarelli,51,Italia,,18 de enero de 1951,Italia
8043,Rene Bader,74,Suiza,,7 de agosto de 1922,Suiza
8058,Rene Brodmann,74,Suiza,,25 de octubre de 1933,Suiza
4703,Rene Cabrera,9,Bolivia,,,Bolivia
3893,Rene Dereuddre,36,Francia,,22 de junio de 1930,Francia
4710,Rene Fernandez,9,Bolivia,,1 de enero de 1906,Bolivia
3921,Rene Girard,36,Francia,,4 de abril de 1954,Francia
4220,Rene Henriksen,26,Dinamarca,1.83 m,27 de agosto de 1969,Dinamarca
2679,Rene Higuita,19,Colombia,,27 de agosto de 1966,Colombia
5283,Rene Houseman,6,Argentina,,19 de julio de 1953,Argentina
3796,Rene Krhin,33,Eslovenia,1.84 m,21 de mayo de 1990,Eslovenia
3975,Rene Llense,36,Francia,,14 de julio de 1913,Francia
942,Rene Ndjeya,14,Camerún,,9 de octubre de 1953,Camerún
6462,Rene Pijpers,60,Paises Bajos,,15 de septiembre de 1917,Paises Bajos
8170,Rene Quentin,74,Suiza,,5 de agosto de 1943,Suiza
734,Rene Quitral,17,Chile,,,Chile
780,Rene Valenzuela,17,Chile,,20 de abril de 1955,Chile
6499,Rene Van De Kerkhof,60,Paises Bajos,,16 de septiembre de 1951,Paises Bajos
6733,Rene Vandereycken,13,Bélgica,,22 de julio de 1953,Bélgica
6741,Rene Verheyen,13,Bélgica,,20 de marzo de 1952,Bélgica
8257,Reneilwe Letsholonyane,72,Sudáfrica,1.73 m,9 de junio de 1982,Sudáfrica
8231,Reto Ziegler,74,Suiza,1.83 m,16 de enero de 1986,Suiza
4482,Reuben Gabriel,57,Nigeria,1.95 m,25 de septiembre de 1990,Nigeria
288,Revaz Dzodzvashvili,69,Rusia,,15 de abril de 1945,Rusia
4101,Reza Enayati,48,Irán,1.78 m,23 de septiembre de 1976,Irán
4110,Reza Ghoochannejhad,48,Irán,1.80 m,20 de septiembre de 1987,Irán
4114,Reza Haghighi,48,Irán,1.97 m,1 de enero de 1989,Irán
4174,Reza Shahroudi,48,Irán,,21 de febrero de 1972,Irán
7601,Rezso Somlai,42,Hungría,,1 de enero de 1911,Hungría
7172,Riadh Bouazizi,78,Túnez,1.86 m,8 de abril de 1973,Túnez
7211,Riadh Jelassi,78,Túnez,1.75 m,7 de julio de 1971,Túnez
3303,Ribeiro,65,Portugal,,2 de noviembre de 1957,Portugal
1776,Ricardinho,11,Brasil,1.76 m,23 de mayo de 1976,Brasil
7929,Ricardo,3,Angola,1.87 m,30 de diciembre de 1971,Angola
7929,Ricardo,3,Angola,1.88 m,11 de febrero de 1976,Angola
5160,Ricardo Álvarez,6,Argentina,1.88 m,12 de abril de 1988,Argentina
8413,Ricardo Ávila,61,Panamá,,4 de enero de 1997,Panamá
5188,Ricardo Bochini,6,Argentina,,25 de enero de 1954,Argentina
8064,Ricardo Cabanas,74,Suiza,1.73 m,17 de enero de 1979,Suiza
198,Ricardo Canales,41,Honduras,1.80 m,30 de mayo de 1982,Honduras
3305,Ricardo Carvalho,65,Portugal,1.83 m,18 de mayo de 1978,Portugal
2770,Ricardo Clark,35,Estados Unidos,1.78 m,10 de febrero de 1983,Estados Unidos
3213,Ricardo Costa,65,Portugal,1.83 m,16 de mayo de 1981,Portugal
5262,Ricardo Gallego,6,Argentina,,8 de febrero de 1959,Argentina
7268,Ricardo Gardner,52,Jamaica,,25 de septiembre de 1978,Jamaica
5269,Ricardo Giusti,6,Argentina,,11 de diciembre de 1956,Argentina
3279,Ricardo Gomes,65,Portugal,,13 de diciembre de 1964,Portugal
3245,Ricardo Horta,65,Portugal,1.73 m,15 de septiembre de 1994,Portugal
5285,Ricardo Infante,6,Argentina,,21 de junio de 1924,Argentina
5292,Ricardo La Volpe,6,Argentina,,6 de febrero de 1952,Argentina
7813,Ricardo Osorio,56,México,1.73 m,30 de marzo de 1980,México
5948,Ricardo Pavoni,80,Uruguay,,8 de julio de 1943,Uruguay
7817,Ricardo Pelaez Linares,56,México,,14 de marzo de 1963,México
3295,Ricardo Pereira,65,Portugal,1.75 m,6 de octubre de 1993,Portugal
3299,Ricardo Quaresma,65,Portugal,1.75 m,26 de septiembre de 1983,Portugal
5976,Ricardo Rocha,80,Uruguay,,11 de septiembre de 1962,Uruguay
8178,Ricardo Rodriguez,74,Suiza,1.80 m,25 de agosto de 1992,Suiza
5382,Ricardo Rojas,6,Argentina,,26 de enero de 1971,Argentina
4427,Ricardo Tavarelli,62,Paraguay,1.82 m,2 de agosto de 1970,Paraguay
5437,Ricardo Villa,6,Argentina,,18 de agosto de 1952,Argentina
5098,Ricardo Zamora,34,España,,21 de enero de 1901,España
5572,Riccardo Carapellese,51,Italia,,1 de julio de 1922,Italia
5631,Riccardo Ferri,51,Italia,,20 de agosto de 1963,Italia
5695,Riccardo Montolivo,51,Italia,1.81 m,18 de enero de 1985,Italia
8075,Richard Duerr,74,Suiza,,1 de diciembre de 1938,Suiza
7452,Richard Dunne,46,Irlanda,1.87 m,21 de septiembre de 1979,Irlanda
7728,Richard Garcia,56,México,1.80 m,4 de septiembre de 1981,México
2332,Richard Gough,31,Escocia,,5 de abril de 1962,Escocia
6134,Richard Herrmann,1,Alemania,,28 de enero de 1923,Alemania
1478,Richard Kingson,38,Ghana,1.82 m,13 de junio de 1978,Ghana
5932,Richard Morales,80,Uruguay,1.97 m,21 de febrero de 1975,Uruguay
7385,Richard Wilson,7,Australia,,8 de mayo de 1956,Australia
6538,Richard Witschge,60,Paises Bajos,,20 de septiembre de 1969,Paises Bajos
1779,Richarlison,11,Brasil,1.84 m,10 de mayo de 1997,Brasil
4314,Richart Baez,62,Paraguay,1.80 m,31 de julio de 1973,Paraguay
2478,Richie Laryea,15,Canadá,1.75 m,7 de enero de 1995,Canadá
6912,Richmond Forson,75,Togo,1.80 m,23 de mayo de 1980,Togo
5120,Ricki Herbert,59,Nueva Zelanda,,10 de abril de 1961,Nueva Zelanda
1319,Rickie Lambert,44,Inglaterra,1.87 m,16 de febrero de 1982,Inglaterra
7191,Ridha Ellouz,78,Túnez,,27 de abril de 1953,Túnez
972,Rigobert Song,14,Camerún,1.85 m,1 de julio de 1976,Camerún
7691,Rigoberto Cisneros,56,México,,15 de agosto de 1953,México
6580,Rik Coppens,13,Bélgica,,29 de abril de 1930,Bélgica
1780,Rildo,11,Brasil,,23 de enero de 1942,Brasil
7341,Riley McGree,7,Australia,1.78 m,2 de noviembre de 1998,Australia
282,Rinat Dassayev,69,Rusia,,13 de junio de 1957,Rusia
5628,Rino Ferrario,51,Italia,,7 de diciembre de 1926,Italia
6419,Rinus Israel,60,Paises Bajos,,19 de marzo de 1942,Paises Bajos
1270,Rio Ferdinand,44,Inglaterra,1.88 m,7 de noviembre de 1978,Inglaterra
3991,Rio Mavuba,36,Francia,1.71 m,6 de marzo de 1984,Francia
83,Ritsu Doan,53,Japón,1.72 m,16 de junio de 1998,Japón
1781,Rivaldo,11,Brasil,1.86 m,19 de abril de 1972,Brasil
1782,Rivelino,11,Brasil,,1 de enero de 1946,Brasil
6876,Riyad Mahrez,5,Argelia,1.79 m,21 de febrero de 1991,Argelia
4840,Riyadh Sharahili,4,Arabia Saudita,1.84 m,28 de abril de 1993,Arabia Saudita
3650,Rizah Meskovic,71,Serbia,,10 de agosto de 1947,Serbia
7387,Roald Amundsen,58,Noruega,,1 de junio de 1903,Noruega
2062,Roan Wilson,22,Costa Rica,1.84 m,1 de mayo de 2002,Costa Rica
7439,Roar Strand,58,Noruega,,2 de febrero de 1970,Noruega
6467,Rob Rensenbrink,60,Paises Bajos,,3 de julio de 1947,Paises Bajos
6539,Rob Witschge,60,Paises Bajos,,22 de agosto de 1966,Paises Bajos
2798,Robbie Findley,35,Estados Unidos,1.75 m,4 de agosto de 1985,Estados Unidos
1278,Robbie Fowler,44,Inglaterra,1.76 m,9 de abril de 1975,Inglaterra
7460,Robbie Keane,46,Irlanda,1.76 m,8 de julio de 1980,Irlanda
7329,Robbie Kruse,7,Australia,1.79 m,5 de octubre de 1988,Australia
5103,Robert Almond,59,Nueva Zelanda,,16 de abril de 1951,Nueva Zelanda
4,Robert Arboleda,27,Ecuador,1.89 m,22 de octubre de 1991,Ecuador
8046,Robert Ballaman,74,Suiza,,21 de junio de 1926,Suiza
6558,Robert Braet,13,Bélgica,,11 de febrero de 1912,Bélgica
3858,Robert Budzynski,36,Francia,,21 de mayo de 1940,Francia
3889,Robert Defosse,36,Francia,,16 de junio de 1909,Francia
4559,Robert Dienst,8,Austria,,1 de marzo de 1928,Austria
7267,Robert Earle,52,Jamaica,,27 de enero de 1965,Jamaica
2324,Robert Fleck,31,Escocia,,11 de agosto de 1965,Escocia
3060,Robert Gadocha,64,Polonia,,10 de enero de 1946,Polonia
2809,Robert Green,35,Estados Unidos,1.87 m,18 de enero de 1980,Estados Unidos
3072,Robert Gumny,64,Polonia,1.82 m,4 de junio de 1998,Polonia
3939,Robert Herbin,36,Francia,,30 de marzo de 1939,Francia
8115,Robert Hosp,74,Suiza,,13 de diciembre de 1939,Suiza
6151,Robert Huth,1,Alemania,1.91 m,18 de agosto de 1984,Alemania
3600,Robert Jarni,71,Serbia,1.80 m,26 de octubre de 1968,Serbia
2355,Robert Johnstone,31,Escocia,,7 de septiembre de 1929,Escocia
3945,Robert Jonquet,36,Francia,,3 de mayo de 1925,Francia
4594,Robert Koerner,8,Austria,,21 de agosto de 1924,Austria
3795,Robert Koren,33,Eslovenia,1.73 m,20 de septiembre de 1980,Eslovenia
1108,Robert Kovac,24,Croacia,1.82 m,6 de abril de 1974,Croacia
6645,Robert Lamoot,13,Bélgica,,18 de marzo de 1911,Bélgica
7989,Robert Lee,20,Corea del Norte,,1 de febrero de 1966,Corea del Norte
3112,Robert Lewandowski,64,Polonia,1.85 m,21 de agosto de 1988,Polonia
6649,Robert Maertens,13,Bélgica,,24 de enero de 1930,Bélgica
6913,Robert Malm,75,Togo,1.79 m,21 de agosto de 1973,Togo
3996,Robert Mouynet,36,Francia,,25 de marzo de 1930,Francia
6674,Robert Paverick,13,Bélgica,,29 de noviembre de 1912,Bélgica
4617,Robert Pecl,8,Austria,,15 de noviembre de 1965,Austria
4009,Robert Pires,36,Francia,1.80 m,29 de octubre de 1973,Francia
3705,Robert Prosinecki,71,Serbia,1.82 m,12 de enero de 1969,Serbia
1940,Robert Sadowsky,68,Rumania,,16 de agosto de 1914,Rumania
5056,Robert Sánchez,34,España,1.97 m,18 de noviembre de 1997,España
4637,Robert Sara,8,Austria,,9 de junio de 1946,Austria
4283,Robert Skov,26,Dinamarca,1.83 m,20 de mayo de 1996,Dinamarca
6724,Robert Van Kerckhoven,13,Bélgica,,1 de enero de 1924,Bélgica
814,Robert Vittek,32,Eslovaquia,1.88 m,1 de abril de 1982,Eslovaquia
5047,Roberto,34,España,,5 de julio de 1962,España
5047,Roberto,34,España,,31 de julio de 1944,España
5047,Roberto,34,España,,20 de junio de 1912,España
5147,Roberto Abbondanzieri,6,Argentina,1.86 m,19 de agosto de 1972,Argentina
4296,Roberto Acuña,62,Paraguay,1.75 m,25 de marzo de 1972,Paraguay
7638,Roberto Alvarado,56,México,1.76 m,7 de septiembre de 1998,México
5528,Roberto Anzolin,51,Italia,,18 de abril de 1938,Italia
5169,Roberto Ayala,6,Argentina,1.77 m,14 de abril de 1973,Argentina
5533,Roberto Baggio,51,Italia,1.74 m,18 de febrero de 1967,Italia
1203,Roberto Bailey,44,Inglaterra,,10 de agosto de 1952,Inglaterra
5549,Roberto Bettega,51,Italia,,27 de diciembre de 1950,Italia
5191,Roberto Bonano,6,Argentina,1.86 m,24 de enero de 1970,Argentina
5553,Roberto Boninsegna,51,Italia,,13 de noviembre de 1943,Italia
4329,Roberto Cabañas,62,Paraguay,,11 de abril de 1961,Paraguay
4704,Roberto Capparelli,9,Bolivia,,18 de noviembre de 1921,Bolivia
1784,Roberto Carlos,11,Brasil,1.68 m,10 de abril de 1973,Brasil
5214,Roberto Cerro,6,Argentina,,23 de febrero de 1907,Argentina
2141,Roberto Challe,63,Perú,,24 de noviembre de 1946,Perú
655,Roberto Cortes,17,Chile,,2 de febrero de 1905,Chile
5615,Roberto Di Matteo,51,Italia,,29 de mayo de 1970,Italia
1785,Roberto Dinamite,11,Brasil,,13 de abril de 1954,Brasil
5618,Roberto Donadoni,51,Italia,,9 de septiembre de 1963,Italia
4361,Roberto Fernandez,62,Paraguay,,9 de julio de 1954,Paraguay
1786,Roberto Firmino,11,Brasil,1.80 m,2 de octubre de 1991,Brasil
8099,Roberto Frigerio,74,Suiza,,16 de noviembre de 1938,Suiza
7732,Roberto Gayon,56,México,,1 de enero de 1905,México
688,Roberto Hodge,17,Chile,,30 de julio de 1944,Chile
5286,Roberto Iraneta,6,Argentina,,21 de marzo de 1915,Argentina
5906,Roberto Leopardi,80,Uruguay,,19 de julio de 1933,Uruguay
5675,Roberto Mancini,51,Italia,,27 de noviembre de 1964,Italia
5921,Roberto Matosas,80,Uruguay,,11 de mayo de 1940,Uruguay
2186,Roberto Mosquera,63,Perú,,21 de junio de 1956,Perú
5703,Roberto Mussi,51,Italia,,25 de agosto de 1963,Italia
5361,Roberto Perfumo,6,Argentina,,3 de octubre de 1942,Argentina
851,Roberto Rivas,29,El Salvador,,17 de julio de 1941,El Salvador
2206,Roberto Rojas,63,Perú,,26 de octubre de 1955,Perú
5750,Roberto Rosato,51,Italia,,18 de agosto de 1943,Italia
5405,Roberto Sensini,6,Argentina,1.78 m,12 de octubre de 1966,Argentina
6007,Roberto Sosa,80,Uruguay,,14 de junio de 1935,Uruguay
5421,Roberto Telch,6,Argentina,,6 de noviembre de 1943,Argentina
5781,Roberto Tricella,51,Italia,,18 de marzo de 1959,Italia
3484,Robin Olsen,73,Suecia,1.98 m,8 de enero de 1990,Suecia
6518,Robin Van Persie,60,Paises Bajos,1.83 m,6 de agosto de 1983,Paises Bajos
1787,Robinho,11,Brasil,1.75 m,25 de enero de 1984,Brasil
1861,Rodion Camataru,68,Rumania,,22 de junio de 1958,Rumania
2896,Rodney Wallace,35,Estados Unidos,,17 de junio de 1988,Estados Unidos
5981,Rodolfo Rodriguez,80,Uruguay,,20 de enero de 1956,Uruguay
7696,Rodolfo Cota,56,México,1.88 m,3 de julio de 1987,México
661,Rodolfo Dubo,17,Chile,,11 de septiembre de 1953,Chile
4367,Rodolfo Gamarra,62,Paraguay,1.68 m,10 de diciembre de 1988,Paraguay
7776,Rodolfo Manzo,56,México,,5 de junio de 1949,México
5336,Rodolfo Orlandini,6,Argentina,,1 de enero de 1905,Argentina
5962,Rodolfo Pini,80,Uruguay,,1 de enero de 1926,Uruguay
5989,Rodolfo Sandoval,80,Uruguay,,4 de octubre de 1948,Uruguay
5048,Rodri,34,España,,8 de marzo de 1934,España
5048,Rodri,34,España,1.90 m,22 de junio de 1996,España
7654,Rodrigo Barrera,56,México,,30 de marzo de 1970,México
5818,Rodrigo Bentancur,80,Uruguay,1.87 m,25 de junio de 1997,Uruguay
1988,Rodrigo Cordero,22,Costa Rica,1.73 m,4 de diciembre de 1973,Costa Rica
5230,Rodrigo De Paul,6,Argentina,1.80 m,24 de mayo de 1994,Argentina
