id_tarjeta,anio,id_seleccion,seleccion,id_jugador,jugador,amarillas,rojas
425,1990,6.0,Argentina,5406.0,Jose Serrizuela,3,0
426,1990,35.0,Estados Unidos,2748.0,Jimmy Banks,2,0
427,1990,6.0,Argentina,5180.0,Sergio Batista,2,0
428,1990,51.0,Italia,5545.0,Nicola Berti,2,0
429,1990,6.0,Argentina,5208.0,Claudio Caniggia,2,0
430,1990,44.0,Inglaterra,1281.0,Paul Gascoigne,2,0
431,1990,19.0,Colombia,2670.0,Gabriel Gomez,2,0
432,1990,22.0,Costa Rica,2000.0,Roger Gomez,2,0
433,1990,68.0,Rumania,1891.0,Gheorghe Hagi,2,0
434,1990,86.0,Checoslovaquia,515.0,Lubos Kubik,2,0
435,1990,68.0,Rumania,1898.0,Marius Lacatus,2,0
436,1990,6.0,Argentina,5307.0,Diego Maradona,2,0
437,1990,22.0,Costa Rica,2017.0,Hector Marchena,2,0
438,1990,14.0,Camerún,933.0,Emile Mbouh,2,0
439,1990,14.0,Camerún,936.0,Roger Milla,2,0
440,1990,11.0,Brasil,1730.0,Mozer,2,0
441,1990,14.0,Camerún,941.0,Victor Ndip,2,0
442,1990,14.0,Camerún,952.0,Thomas Nkono,2,0
443,1990,6.0,Argentina,5331.0,Julio Olarticoechea,2,0
444,1990,14.0,Camerún,964.0,Jules Denis Onana,2,0
445,1990,8.0,Austria,4617.0,Robert Pecl,2,0
446,1990,80.0,Uruguay,5952.0,Jose Perdomo,2,0
447,1990,86.0,Checoslovaquia,583.0,Frantisek Straka,2,0
448,1990,6.0,Argentina,5425.0,Pedro Troglio,2,0
449,1990,30.0,Emiratos Arabes,7964.0,Yousuf Hussain,2,0
450,1990,8.0,Austria,4670.0,Manfred Zsak,2,0
451,1990,28.0,Egipto,2068.0,Magdy Abedelghani,1,0
452,1990,46.0,Irlanda,7441.0,John Aldridge,1,0
453,1990,19.0,Colombia,2634.0,Leonel Alvarez,1,0
454,1990,80.0,Uruguay,5805.0,Fernando Alvez,1,0
455,1990,51.0,Italia,5533.0,Roberto Baggio,1,0
456,1990,44.0,Inglaterra,1213.0,Peter Beardsley,1,0
457,1990,87.0,Alemania Occidental,6057.0,Thomas Berthold,1,0
458,1990,86.0,Checoslovaquia,440.0,Michal Bilek,1,0
459,1990,11.0,Brasil,1559.0,Branco,1,0
460,1990,85.0,Yugoslavia,3551.0,Dragoljub Brnovic,1,0
461,1990,6.0,Argentina,5200.0,Jorge Burruchaga,1,0
462,1990,35.0,Estados Unidos,2764.0,Paul Caligiuri,1,0
463,1990,34.0,España,4897.0,Chendo,1,0
464,1990,21.0,Corea del Sur,6948.0,Soon Ho Choi,1,0
465,1990,21.0,Corea del Sur,6946.0,Kang Hee Choi,1,0
466,1990,86.0,Checoslovaquia,455.0,Jozef Chovanec,1,0
467,1990,21.0,Corea del Sur,6955.0,Hae Won Chung,1,0
468,1990,51.0,Italia,5603.0,Luigi De Agostini,1,0
469,1990,11.0,Brasil,1605.0,Dunga,1,0
470,1990,30.0,Emiratos Arabes,7950.0,Eissa Meer,1,0
471,1990,51.0,Italia,5631.0,Riccardo Ferri,1,0
472,1990,80.0,Uruguay,5874.0,Enzo Francescoli,1,0
473,1990,51.0,Italia,5646.0,Giuseppe Giannini,1,0
474,1990,8.0,Austria,4567.0,Gerald Glatzmayer,1,0
475,1990,22.0,Costa Rica,2004.0,Ronald Gonzalez,1,0
476,1990,6.0,Argentina,5275.0,Sergio Goycochea,1,0
477,1990,80.0,Uruguay,5896.0,Nelson Gutierrez,1,0
478,1990,86.0,Checoslovaquia,470.0,Ivan Hasek,1,0
479,1990,28.0,Egipto,2090.0,Ibrahim Hassan,1,0
480,1990,19.0,Colombia,2678.0,Luis Herrera,1,0
481,1990,80.0,Uruguay,5898.0,Jose Herrera,1,0
482,1990,8.0,Austria,4579.0,Andreas Herzog,1,0
483,1990,30.0,Emiratos Arabes,7954.0,Hussain Ghuloum,1,0
484,1990,21.0,Corea del Sur,6974.0,Bo Kwan Hwang,1,0
485,1990,30.0,Emiratos Arabes,7955.0,Ibrahim Meer,1,0
486,1990,22.0,Costa Rica,2012.0,Claudio Jara,1,0
487,1990,34.0,España,4953.0,Manuel Jimenez,1,0
488,1990,31.0,Escocia,2351.0,Mo Johnston,1,0
489,1990,11.0,Brasil,1670.0,Jorginho,1,0
490,1990,86.0,Checoslovaquia,494.0,Miroslav Kadlec,1,0
491,1990,85.0,Yugoslavia,3616.0,Srecko Katanec,1,0
492,1990,88.0,URSS,320.0,Vagiz Khidiyatullin,1,0
493,1990,60.0,Paises Bajos,6427.0,Wim Kieft,1,0
494,1990,68.0,Rumania,1895.0,Michael Klein,1,0
495,1990,87.0,Alemania Occidental,6174.0,Juergen Klinsmann,1,0
496,1990,86.0,Checoslovaquia,499.0,Ivo Knoflicek,1,0
497,1990,86.0,Checoslovaquia,500.0,Jan Kocian,1,0
498,1990,21.0,Corea del Sur,7040.0,Heung Sil Lee,1,0
499,1990,8.0,Austria,4608.0,Klaus Lindenberger,1,0
500,1990,68.0,Rumania,1903.0,Ioan Lupescu,1,0
501,1990,68.0,Rumania,1905.0,Danut Lupu,1,0
502,1990,87.0,Alemania Occidental,6212.0,Lothar Matthaeus,1,0
503,1990,11.0,Brasil,1717.0,Mauro Galvao,1,0
504,1990,46.0,Irlanda,7472.0,Paul Mcgrath,1,0
505,1990,31.0,Escocia,2382.0,Murdo Mcleod,1,0
506,1990,44.0,Inglaterra,1339.0,Steve Mcmahon,1,0
507,1990,31.0,Escocia,2385.0,David Mcpherson,1,0
508,1990,35.0,Estados Unidos,2848.0,Tony Meola,1,0
509,1990,46.0,Irlanda,7474.0,Kevin Moran,1,0
510,1990,46.0,Irlanda,7475.0,Chris Morris,1,0
511,1990,35.0,Estados Unidos,2853.0,Bruce Murray,1,0
512,1990,73.0,Suecia,3470.0,Joakim Nilsson,1,0
513,1990,80.0,Uruguay,5946.0,Santiago Ostolaza,1,0
514,1990,85.0,Yugoslavia,3685.0,Darko Pancev,1,0
515,1990,44.0,Inglaterra,1362.0,Paul Parker,1,0
516,1990,44.0,Inglaterra,1364.0,Stuart Pearce,1,0
517,1990,19.0,Colombia,2703.0,Luis Carlos Perea,1,0
518,1990,8.0,Austria,4621.0,Anton Pfeffer,1,0
519,1990,80.0,Uruguay,5963.0,Jose Pintos,1,0
520,1990,88.0,URSS,377.0,Oleg Protasov,1,0
521,1990,28.0,Egipto,2109.0,Ahmed Ramzy,1,0
522,1990,8.0,Austria,4633.0,Andreas Reisinger,1,0
523,1990,11.0,Brasil,1778.0,Ricardo Rocha,1,0
524,1990,34.0,España,5047.0,Roberto,1,0
525,1990,6.0,Argentina,5390.0,Oscar Ruggeri,1,0
526,1990,73.0,Suecia,3504.0,Stefan Schwarz,1,0
527,1990,6.0,Argentina,5405.0,Roberto Sensini,1,0
528,1990,28.0,Egipto,2117.0,Ahmed Shoubeir,1,0
529,1990,6.0,Argentina,5409.0,Juan Simon,1,0
530,1990,86.0,Checoslovaquia,576.0,Tomas Skuhravy,1,0
531,1990,80.0,Uruguay,6006.0,Ruben Sosa,1,0
532,1990,85.0,Yugoslavia,3739.0,Dragan Stojkovic,1,0
533,1990,73.0,Suecia,3513.0,Glenn Stromberg,1,0
534,1990,73.0,Suecia,3525.0,Jonas Thern,1,0
535,1990,35.0,Estados Unidos,2891.0,Steve Trittschuh,1,0
536,1990,60.0,Paises Bajos,6495.0,Marco Van Basten,1,0
537,1990,34.0,España,5092.0,Francisco Villaroya,1,0
538,1990,85.0,Yugoslavia,3761.0,Zlatko Vujovic,1,0
539,1990,85.0,Yugoslavia,3765.0,Zoran Vulic,1,0
540,1990,35.0,Estados Unidos,2899.0,Michael Windischmann,1,0
541,1990,60.0,Paises Bajos,6540.0,Jan Wouters,1,0
542,1990,88.0,URSS,431.0,Andrei Zygmantovich,1,0
543,1994,35.0,Estados Unidos,2771.0,Fernando Clavijo,1,1
544,1994,56.0,México,7727.0,Luis Garcia,1,1
545,1994,73.0,Suecia,3504.0,Stefan Schwarz,1,1
546,1994,73.0,Suecia,3525.0,Jonas Thern,1,1
547,1994,9.0,Bolivia,4707.0,Luis Cristaldo,0,1
548,1994,9.0,Bolivia,4709.0,Marco Antonio Etcheverry,0,1
549,1994,69.0,Rusia,303.0,Sergei Gorlukovich,0,1
550,1994,12.0,Bulgaria,2966.0,Emil Kremenliev,0,1
551,1994,11.0,Brasil,1689.0,Leonardo,0,1
552,1994,34.0,España,5001.0,Miguel Angel Nadal,0,1
553,1994,51.0,Italia,5714.0,Gianluca Pagliuca,0,1
554,1994,14.0,Camerún,972.0,Rigobert Song,0,1
555,1994,12.0,Bulgaria,3004.0,Tsanko Tsvetanov,0,1
556,1994,68.0,Rumania,1955.0,Ion Vladoiu,0,1
557,1994,51.0,Italia,5798.0,Gianfranco Zola,0,1
558,1994,12.0,Bulgaria,3015.0,Zlatko Yankov,4,0
559,1994,51.0,Italia,5516.0,Demetrio Albertini,3,0
560,1994,34.0,España,4884.0,Jose Luis Caminero,3,0
561,1994,12.0,Bulgaria,2949.0,Trifon Ivanov,3,0
562,1994,60.0,Paises Bajos,6540.0,Jan Wouters,3,0
563,1994,34.0,España,4845.0,Abelardo,2,0
564,1994,4.0,Arabia Saudita,4775.0,Khaled Al Muwallid,2,0
565,1994,19.0,Colombia,2634.0,Leonel Alvarez,2,0
566,1994,4.0,Arabia Saudita,4818.0,Fuad Amin,2,0
567,1994,73.0,Suecia,3343.0,Kennet Andersson,2,0
568,1994,9.0,Bolivia,4696.0,Julio Baldivieso,2,0
569,1994,6.0,Argentina,5202.0,Fernando Caceres,2,0
570,1994,21.0,Corea del Sur,6952.0,Young Il Choi,2,0
571,1994,51.0,Italia,5597.0,Alessandro Costacurta,2,0
572,1994,73.0,Suecia,3371.0,Martin Dahlin,2,0
573,1994,56.0,México,7706.0,Joaquin Del Olmo,2,0
574,1994,1.0,Alemania,6087.0,Stefan Effenberg,2,0
575,1994,57.0,Nigeria,4475.0,Michael Emenalo,2,0
576,1994,34.0,España,4921.0,Albert Ferrer,2,0
577,1994,56.0,México,7729.0,Alberto Garcia Aspe,2,0
578,1994,58.0,Noruega,7406.0,Alf Haland,2,0
579,1994,35.0,Estados Unidos,2813.0,John Harkes,2,0
580,1994,1.0,Alemania,6129.0,Thomas Helmer,2,0
581,1994,46.0,Irlanda,7459.0,Denis Irwin,2,0
582,1994,69.0,Rusia,321.0,Dmitri Khlestov,2,0
583,1994,1.0,Alemania,6174.0,Juergen Klinsmann,2,0
584,1994,12.0,Bulgaria,2968.0,Iordan Letchkov,2,0
585,1994,73.0,Suecia,3453.0,Roger Ljung,2,0
586,1994,11.0,Brasil,1721.0,Mazinho,2,0
587,1994,39.0,Grecia,2609.0,Tassos Mitropoulos,2,0
588,1994,55.0,Marruecos,8387.0,Noureddine Naybet,2,0
589,1994,69.0,Rusia,366.0,Yuri Nikiforov,2,0
590,1994,57.0,Nigeria,4522.0,Sunday Oliseh,2,0
591,1994,46.0,Irlanda,7480.0,Terry Phelan,2,0
592,1994,68.0,Rumania,1926.0,Gheorghe Popescu,2,0
593,1994,68.0,Rumania,1933.0,Florin Raducioiu,2,0
594,1994,6.0,Argentina,5390.0,Oscar Ruggeri,2,0
595,1994,68.0,Rumania,1943.0,Tibor Selymes,2,0
596,1994,12.0,Bulgaria,3001.0,Hristo Stoichkov,2,0
597,1994,56.0,México,7874.0,Claudio Suarez,2,0
598,1994,74.0,Suiza,8205.0,Nestor Subiat,2,0
599,1994,19.0,Colombia,2725.0,Carlos Valderrama,2,0
600,1994,1.0,Alemania,6310.0,Martin Wagner,2,0
601,1994,4.0,Arabia Saudita,4747.0,Mohamed Abdeljawad,1,0
602,1994,57.0,Nigeria,4444.0,Mutiu Adepoju,1,0
603,1994,4.0,Arabia Saudita,4756.0,Mohammed Al Deayea,1,0
604,1994,4.0,Arabia Saudita,4757.0,Abdullah Al Dosari,1,0
605,1994,13.0,Bélgica,6543.0,Philippe Albert,1,0
606,1994,11.0,Brasil,1525.0,Aldair,1,0
607,1994,39.0,Grecia,2576.0,Alexis Alexoudis,1,0
608,1994,57.0,Nigeria,4457.0,Emmanuel Amunike,1,0
609,1994,51.0,Italia,5529.0,Luigi Apolloni,1,0
610,1994,55.0,Marruecos,8306.0,Rachid Azzouzi,1,0
611,1994,51.0,Italia,5532.0,Dino Baggio,1,0
612,1994,12.0,Bulgaria,2917.0,Krassimir Balakov,1,0
613,1994,6.0,Argentina,5181.0,Gabriel Batistuta,1,0
614,1994,68.0,Rumania,1855.0,Miodrag Belodedici,1,0
615,1994,60.0,Paises Bajos,6362.0,Dennis Bergkamp,1,0
616,1994,58.0,Noruega,7393.0,Stig Bjornebye,1,0
617,1994,12.0,Bulgaria,2919.0,Daniel Borimirov,1,0
618,1994,9.0,Bolivia,4698.0,Carlos Borja,1,0
619,1994,13.0,Bélgica,6554.0,Vital Borkelmans,1,0
620,1994,55.0,Marruecos,8324.0,Abdelmajid Bouyboud,1,0
621,1994,74.0,Suiza,8057.0,Georges Bregy,1,0
622,1994,1.0,Alemania,6066.0,Andreas Brehme,1,0
623,1994,73.0,Suecia,3366.0,Tomas Brolin,1,0
624,1994,11.0,Brasil,1567.0,Cafu,1,0
625,1994,35.0,Estados Unidos,2764.0,Paul Caligiuri,1,0
626,1994,34.0,España,4883.0,Jose Camarasa,1,0
627,1994,56.0,México,7674.0,Jorge Campos,1,0
628,1994,6.0,Argentina,5208.0,Claudio Caniggia,1,0
629,1994,51.0,Italia,5575.0,Pierluigi Casiraghi,1,0
630,1994,6.0,Argentina,5216.0,Jose Chamot,1,0
631,1994,46.0,Irlanda,7449.0,Tommy Coyne,1,0
632,1994,55.0,Marruecos,8334.0,Rachid Daoudi,1,0
633,1994,19.0,Colombia,2659.0,Anthony De Avila,1,0
634,1994,60.0,Paises Bajos,6380.0,Frank De Boer,1,0
635,1994,35.0,Estados Unidos,2790.0,Thomas Dooley,1,0
636,1994,68.0,Rumania,1883.0,Ilie Dumitrescu,1,0
637,1994,11.0,Brasil,1605.0,Dunga,1,0
638,1994,57.0,Nigeria,4470.0,Augustine Eguavoen,1,0
639,1994,55.0,Marruecos,8341.0,Hababi El Arbi,1,0
640,1994,55.0,Marruecos,8349.0,Abdelkarim El Hadrioui,1,0
641,1994,55.0,Marruecos,8352.0,Taher El Khalej,1,0
642,1994,4.0,Arabia Saudita,4824.0,Hamza Falatah,1,0
643,1994,19.0,Colombia,2669.0,Herman Gaviria,1,0
644,1994,34.0,España,4933.0,Goikoetxea,1,0
645,1994,13.0,Bélgica,6627.0,Georges Grun,1,0
646,1994,1.0,Alemania,6117.0,Thomas Haessler,1,0
647,1994,39.0,Grecia,2586.0,Minas Hantzidis,1,0
648,1994,74.0,Suiza,8113.0,Dominique Herr,1,0
649,1994,19.0,Colombia,2678.0,Luis Herrera,1,0
650,1994,34.0,España,4945.0,Fernando Hierro,1,0
651,1994,74.0,Suiza,8116.0,Marc Hottiger,1,0
652,1994,12.0,Bulgaria,2941.0,Petar Houbchev,1,0
653,1994,46.0,Irlanda,7457.0,Ray Houghton,1,0
654,1994,73.0,Suecia,3412.0,Klas Ingesson,1,0
655,1994,4.0,Arabia Saudita,4829.0,Talal Jebrin,1,0
656,1994,58.0,Noruega,7419.0,Erland Johnsen,1,0
657,1994,60.0,Paises Bajos,6425.0,Wim Jonk,1,0
658,1994,11.0,Brasil,1670.0,Jorginho,1,0
659,1994,34.0,España,4959.0,Julio Salinas,1,0
660,1994,39.0,Grecia,2588.0,Giannis Kalitzakis,1,0
661,1994,14.0,Camerún,909.0,Raymond Kalla,1,0
662,1994,14.0,Camerún,912.0,Andre Kana-Biyik,1,0
663,1994,39.0,Grecia,2591.0,Vaios Karagiannis,1,0
664,1994,69.0,Rusia,315.0,Valeri Karpin,1,0
665,1994,46.0,Irlanda,7461.0,Roy Keane,1,0
666,1994,46.0,Irlanda,7463.0,Gary Kelly,1,0
667,1994,57.0,Nigeria,4495.0,Stephen Keshi,1,0
668,1994,69.0,Rusia,319.0,Dmitri Kharin,1,0
669,1994,21.0,Corea del Sur,7009.0,Joo Sung Kim,1,0
670,1994,12.0,Bulgaria,2953.0,Ilian Kiryakov,1,0
671,1994,74.0,Suiza,8130.0,Adrian Knup,1,0
672,1994,21.0,Corea del Sur,7029.0,Jeong Woon Ko,1,0
673,1994,60.0,Paises Bajos,6431.0,Ronald Koeman,1,0
674,1994,1.0,Alemania,6180.0,Juergen Kohler,1,0
675,1994,12.0,Bulgaria,2960.0,Emil Kostadinov,1,0
676,1994,69.0,Rusia,339.0,Dmitri Kuznetsov,1,0
677,1994,35.0,Estados Unidos,2831.0,Alexi Lalas,1,0
678,1994,58.0,Noruega,7424.0,Oyvind Leonhardsen,1,0
679,1994,34.0,España,4975.0,Luis Enrique,1,0
680,1994,68.0,Rumania,1903.0,Ioan Lupescu,1,0
681,1994,4.0,Arabia Saudita,4834.0,Ahmed Madani,1,0
682,1994,51.0,Italia,5674.0,Paolo Maldini,1,0
683,1994,39.0,Grecia,2605.0,Stelios Manolas,1,0
684,1994,51.0,Italia,5685.0,Daniele Massaro,1,0
685,1994,11.0,Brasil,1719.0,Mauro Silva,1,0
686,1994,14.0,Camerún,933.0,Emile Mbouh,1,0
687,1994,68.0,Rumania,1908.0,Gheorghe Mihali,1,0
688,1994,12.0,Bulgaria,2974.0,Borislav Mikhailov,1,0
689,1994,73.0,Suecia,3464.0,Hakan Mild,1,0
690,1994,1.0,Alemania,6219.0,Andreas Moeller,1,0
691,1994,55.0,Marruecos,8386.0,Hassan Nader,1,0
692,1994,73.0,Suecia,3472.0,Roland Nilsson,1,0
693,1994,57.0,Nigeria,4502.0,Chidi Nwanu,1,0
694,1994,34.0,España,5011.0,Jorge Otero,1,0
695,1994,68.0,Rumania,1919.0,Nica Panduru,1,0
696,1994,21.0,Corea del Sur,7078.0,Jung Bae Park,1,0
697,1994,74.0,Suiza,8165.0,Marco Pascolo,1,0
698,1994,68.0,Rumania,1923.0,Dan Petrescu,1,0
699,1994,9.0,Bolivia,4729.0,Gustavo Quinteros,1,0
700,1994,56.0,México,7833.0,Ramon Ramirez,1,0
701,1994,35.0,Estados Unidos,2867.0,Tab Ramos,1,0
702,1994,6.0,Argentina,5375.0,Fernando Redondo,1,0
703,1994,60.0,Paises Bajos,6469.0,Frank Rijkaard,1,0
704,1994,9.0,Bolivia,4734.0,Miguel Angel Rimba,1,0
705,1994,6.0,Argentina,5380.0,Leonardo Rodriguez,1,0
706,1994,55.0,Marruecos,8402.0,Mohamed Samadi,1,0
707,1994,13.0,Bélgica,6690.0,Enzo Scifo,1,0
708,1994,21.0,Corea del Sur,7085.0,Hong Gi Shin,1,0
709,1994,51.0,Italia,5765.0,Giuseppe Signori,1,0
710,1994,12.0,Bulgaria,2998.0,Nasko Sirakov,1,0
711,1994,13.0,Bélgica,6696.0,Rudi Smidts,1,0
712,1994,14.0,Camerún,973.0,Jacques Songoo,1,0
713,1994,9.0,Bolivia,4741.0,Vladimir Soria,1,0
714,1994,58.0,Noruega,7438.0,Goran Sorloth,1,0
715,1994,74.0,Suiza,8204.0,Juerg Studer,1,0
716,1994,14.0,Camerún,975.0,Stephen Tataw,1,0
717,1994,39.0,Grecia,2626.0,Giotis Tsalouchidis,1,0
718,1994,60.0,Paises Bajos,6492.0,Stan Valckx,1,0
719,1994,60.0,Paises Bajos,6508.0,Ulrich Van Gobbel,1,0
720,1994,1.0,Alemania,6306.0,Rudi Voeller,1,0
721,1994,13.0,Bélgica,6755.0,Josip Weber,1,0
722,1994,60.0,Paises Bajos,6537.0,Aron Winter,1,0
723,1994,60.0,Paises Bajos,6539.0,Rob Witschge,1,0
724,1994,12.0,Bulgaria,3017.0,Ivaylo Yordanov,1,0
725,1994,11.0,Brasil,1844.0,Zinho,1,0
726,1998,6.0,Argentina,5337.0,Ariel Ortega,2,1
727,1998,14.0,Camerún,972.0,Rigobert Song,2,1
728,1998,36.0,Francia,3848.0,Laurent Blanc,1,1
729,1998,60.0,Paises Bajos,6454.0,Arthur Numan,1,1
730,1998,72.0,Sudáfrica,8281.0,Alfred Phiri,1,1
731,1998,56.0,México,7833.0,Ramon Ramirez,1,1
732,1998,26.0,Dinamarca,4291.0,Morten Wieghorst,1,1
733,1998,36.0,Francia,4075.0,Zinedine Zidane,1,1
734,1998,4.0,Arabia Saudita,4772.0,Mohammed Al Khlaiwi,0,1
735,1998,44.0,Inglaterra,1215.0,David Beckham,0,1
736,1998,31.0,Escocia,2298.0,Craig Burley,0,1
737,1998,36.0,Francia,3894.0,Marcel Desailly,0,1
738,1998,21.0,Corea del Sur,6965.0,Seok Ju Ha,0,1
739,1998,14.0,Camerún,909.0,Raymond Kalla,0,1
740,1998,60.0,Paises Bajos,6429.0,Patrick Kluivert,0,1
741,1998,14.0,Camerún,916.0,Lauren,0,1
742,1998,26.0,Dinamarca,4257.0,Miklos Molnar,0,1
743,1998,12.0,Bulgaria,2980.0,Anatoli Nankov,0,1
744,1998,56.0,México,7816.0,Pavel Pardo,0,1
745,1998,52.0,Jamaica,7275.0,Darryl Powell,0,1
746,1998,13.0,Bélgica,6739.0,Gert Verheyen,0,1
747,1998,1.0,Alemania,6321.0,Christian Woerns,0,1
748,1998,11.0,Brasil,1580.0,Cesar Sampaio,3,0
749,1998,36.0,Francia,3895.0,Didier Deschamps,3,0
750,1998,24.0,Croacia,1144.0,Dario Simic,3,0
751,1998,24.0,Croacia,1149.0,Mario Stanic,3,0
752,1998,11.0,Brasil,1525.0,Aldair,2,0
753,1998,62.0,Paraguay,4307.0,Francisco Arce,2,0
754,1998,24.0,Croacia,1076.0,Aljosa Asanovic,2,0
755,1998,62.0,Paraguay,4320.0,Miguel Benitez,2,0
756,1998,24.0,Croacia,1081.0,Slaven Bilic,2,0
757,1998,56.0,México,7660.0,Cuauhtemoc Blanco,2,0
758,1998,24.0,Croacia,1082.0,Zvonimir Boban,2,0
759,1998,11.0,Brasil,1567.0,Cafu,2,0
760,1998,6.0,Argentina,5216.0,Jose Chamot,2,0
761,1998,55.0,Marruecos,8329.0,Said Chiba,2,0
762,1998,78.0,Túnez,7184.0,Clayton,2,0
763,1998,26.0,Dinamarca,4202.0,Soren Colding,2,0
764,1998,51.0,Italia,5597.0,Alessandro Costacurta,2,0
765,1998,60.0,Paises Bajos,6379.0,Edgar Davids,2,0
766,1998,51.0,Italia,5612.0,Luigi Di Biagio,2,0
767,1998,68.0,Rumania,1887.0,Iulian Filipescu,2,0
768,1998,1.0,Alemania,6120.0,Didi Hamann,2,0
769,1998,1.0,Alemania,6127.0,Joerg Heinrich,2,0
770,1998,31.0,Escocia,2349.0,Darren Jackson,2,0
771,1998,11.0,Brasil,1681.0,Junior Baiano,2,0
772,1998,21.0,Corea del Sur,7048.0,Min Sung Lee,2,0
773,1998,51.0,Italia,5674.0,Paolo Maldini,2,0
774,1998,1.0,Alemania,6212.0,Lothar Matthaeus,2,0
775,1998,53.0,Japón,139.0,Eisuke Nakanishi,2,0
776,1998,57.0,Nigeria,4516.0,Uche Okechukwu,2,0
777,1998,57.0,Nigeria,4517.0,Jay Jay Okocha,2,0
778,1998,17.0,Chile,726.0,Nelson Parraguez,2,0
779,1998,68.0,Rumania,1923.0,Dan Petrescu,2,0
780,1998,68.0,Rumania,1926.0,Gheorghe Popescu,2,0
781,1998,72.0,Sudáfrica,8284.0,Lucas Radebe,2,0
782,1998,58.0,Noruega,7432.0,Kjetil Rekdal,2,0
783,1998,26.0,Dinamarca,4272.0,Marc Rieper,2,0
784,1998,17.0,Chile,749.0,Francisco Rojas,2,0
785,1998,19.0,Colombia,2719.0,Jose Santa,2,0
786,1998,8.0,Austria,4643.0,Peter Schoettel,2,0
787,1998,24.0,Croacia,1146.0,Zvonimir Soldo,2,0
788,1998,60.0,Paises Bajos,6483.0,Jaap Stam,2,0
789,1998,90.0,RF de Yugoslavia,3739.0,Dragan Stojkovic,2,0
790,1998,1.0,Alemania,6298.0,Michael Tarnat,2,0
791,1998,26.0,Dinamarca,4287.0,Stig Tofting,2,0
792,1998,17.0,Chile,789.0,Moises Villarroel,2,0
793,1998,17.0,Chile,624.0,Clarence Acuña,1,0
794,1998,57.0,Nigeria,4444.0,Mutiu Adepoju,1,0
795,1998,34.0,España,4849.0,Aguilera,1,0
796,1998,53.0,Japón,80.0,Yutaka Akita,1,0
797,1998,4.0,Arabia Saudita,4761.0,Khamis Al Dossari,1,0
798,1998,4.0,Arabia Saudita,4768.0,Sami Al Jaber,1,0
799,1998,4.0,Arabia Saudita,4769.0,Mohammed Al Jahani,1,0
800,1998,4.0,Arabia Saudita,4775.0,Khaled Al Muwallid,1,0
801,1998,6.0,Argentina,5156.0,Matias Almeyda,1,0
802,1998,34.0,España,4859.0,Guillermo Amor,1,0
803,1998,14.0,Camerún,865.0,Didier Angibeaud,1,0
804,1998,19.0,Colombia,2640.0,Victor Aristizabal,1,0
805,1998,6.0,Argentina,5169.0,Roberto Ayala,1,0
806,1998,62.0,Paraguay,4312.0,Celso Ayala,1,0
807,1998,1.0,Alemania,6045.0,Markus Babbel,1,0
808,1998,12.0,Bulgaria,2916.0,Georgi Bachev,1,0
809,1998,78.0,Túnez,7166.0,Imed Ben Younes,1,0
810,1998,58.0,Noruega,7392.0,Henning Berg,1,0
811,1998,51.0,Italia,5544.0,Giuseppe Bergomi,1,0
812,1998,19.0,Colombia,2645.0,Jorge Bermudez,1,0
813,1998,78.0,Túnez,7171.0,Zoubeir Beya,1,0
814,1998,13.0,Bélgica,6554.0,Vital Borkelmans,1,0
815,1998,78.0,Túnez,7172.0,Riadh Bouazizi,1,0
816,1998,52.0,Jamaica,7263.0,Deon Burton,1,0
817,1998,44.0,Inglaterra,1235.0,Sol Campbell,1,0
818,1998,51.0,Italia,5568.0,Fabio Cannavaro,1,0
819,1998,52.0,Jamaica,7264.0,Peter Cargill,1,0
820,1998,56.0,México,7678.0,Salvador Carmona,1,0
821,1998,62.0,Paraguay,4348.0,Jose Luis Chilavert,1,0
822,1998,55.0,Marruecos,8330.0,Youssef Chippo,1,0
823,1998,21.0,Corea del Sur,6951.0,Yong Soo Choi,1,0
824,1998,68.0,Rumania,1864.0,Liviu Ciobotariu,1,0
825,1998,48.0,Irán,4095.0,Ali Daei,1,0
826,1998,56.0,México,7701.0,Duilio Davino,1,0
827,1998,52.0,Jamaica,7265.0,Christopher Dawes,1,0
828,1998,13.0,Bélgica,6601.0,Eric Deflandre,1,0
829,1998,51.0,Italia,5609.0,Alessandro Del Piero,1,0
830,1998,51.0,Italia,5614.0,Angelo Di Livio,1,0
831,1998,36.0,Francia,3902.0,Bernard Diomede,1,0
832,1998,90.0,RF de Yugoslavia,3563.0,Goran Djorovic,1,0
833,1998,31.0,Escocia,2319.0,Gordon Durie,1,0
834,1998,57.0,Nigeria,4470.0,Augustine Eguavoen,1,0
835,1998,62.0,Paraguay,4359.0,Julio Cesar Enciso,1,0
836,1998,17.0,Chile,666.0,Fabian Estay,1,0
837,1998,8.0,Austria,4562.0,Wolfgang Feiersinger,1,0
838,1998,58.0,Noruega,7401.0,Havard Flo,1,0
839,1998,58.0,Noruega,7403.0,Tore Andre Flo,1,0
840,1998,72.0,Sudáfrica,8245.0,Quinton Fortune,1,0
841,1998,17.0,Chile,677.0,Ronald Fuentes,1,0
842,1998,31.0,Escocia,2327.0,Kevin Gallacher,1,0
843,1998,56.0,México,7729.0,Alberto Garcia Aspe,1,0
844,1998,78.0,Túnez,7196.0,Kais Ghodhbane,1,0
845,1998,34.0,España,4941.0,Julen Guerrero,1,0
846,1998,36.0,Francia,3934.0,Stephane Guivarch,1,0
847,1998,55.0,Marruecos,8363.0,Abdeljalil Hadda,1,0
